country	ccode	verified	year	month	day	source	mcgowan	csp	bs	banks	moreno	finer	janowitz	kennedy	ferguson	okane	thompson	luttwak	lunde	world_hand	combined	no_evidence	rebellion	no_overt	legal	no_exec	protest	autogolpe	assasination	invasion	unclear
"Nicaragua"	93		1950	5	14	"New York Times. May 14, 1950"														1	0	0	0	1	0	0	0	0	0	0	0
"Nicaragua"	93		1954	4	6	"New York Times. Apr 6, 1954"														1	0	0	0	0	0	0	0	0	1	0	0
"Nicaragua"	93		1959	6	1	"New York Times. Jun 2, 1959"					1										0	0	1	0	0	0	0	0	0	0	0
"Nicaragua"	93		1960	11	-9	"Gambone, Michael D. (2001) Capturing the Revolution"								1							1	0	0	0	0	0	0	0	0	0	0
"Nicaragua"	93		1960	11	9	"Gambone, Michael D. (2001) Capturing the Revolution"					1			1							0	0	1	0	0	0	0	0	0	0	0
"Nicaragua"	93		1964	9	25	"New York Times. Sep 25, 26, 1964"														1	0	0	0	1	0	0	0	0	0	0	0
"Nicaragua"	93		1967	-9	-9	"New York Times. Jan 23, 1967"			1						1						1	0	0	0	0	0	0	0	0	0	0
"Nicaragua"	93		1967	1	-9	"New York Times. Jan 23, 1967"								1							1	0	0	0	0	0	0	0	0	0	0
"Nicaragua"	93		1967	1	22	"New York Times. Jan 23, 1967"		1	1		1			1	1						0	0	0	0	0	0	1	0	0	0	0
"Nicaragua"	93		1977	10	12	"Washington Post. Oct 14, 1977, A21"					1										0	0	1	0	0	0	0	0	0	0	0
"Nicaragua"	93		1978	-9	-9	"unclear"					1				2						0	0	0	0	0	0	0	0	0	0	1
"Nicaragua"	93		1978	2	2	"New York Times. Feb 4, 1978, p. 2"					1										0	0	1	0	0	0	0	0	0	0	0
"Nicaragua"	93		1978	7	18	"New York Times. Jul 20, 1978"					1										0	0	0	0	0	0	1	0	0	0	0
"Nicaragua"	93		1978	7	28	"New York Times. Jul 30, 1978"					1										0	0	1	0	0	0	0	0	0	0	0
"Nicaragua"	93		1978	8	22	"The Washington Post. Aug 23, 1978, A1"					1										0	0	1	0	0	0	0	0	0	0	0
"Nicaragua"	93		1978	8	28	"Washington Post. Aug 28, 1978, A14"		1												1	0	0	0	0	0	0	1	0	0	0	0
"Nicaragua"	93		1979	-9	-9	"unclear"				2					2						0	0	0	0	0	0	0	0	0	0	1
"Nicaragua"	93		1979	1	1	"New York Times. Jan 2, 1979"					1										0	0	1	0	0	0	0	0	0	0	0
"Nicaragua"	93		1979	5	1	"New York Times. May 1, 1979"					1										0	0	1	0	0	0	0	0	0	0	0
"Nicaragua"	93		1979	5	28	"New York Times. May 30, 1979"					2										0	0	1	0	0	0	0	0	0	0	0
"Nicaragua"	93		1979	7	19	"New York Times. various"														2	0	0	1	0	0	0	0	0	0	0	0
"Nicaragua"	93		1980	11	17	"none"		1													0	1	0	0	0	0	0	0	0	0	0
"Nicaragua"	93		1981	11	1	"Newsweek. Nov 2, 1981"					1										0	0	0	0	0	0	0	1	0	0	0
"Nicaragua"	93		1985	7	22	"none"					1										0	1	0	0	0	0	0	0	0	0	0
"Nicaragua"	93		1985	9	1	"New York Times. Sep 2, 1985"					1										0	0	1	0	0	0	0	0	0	0	0
"Nicaragua"	93		1986	11	1	"New York Times. Nov 2, 1986"					1										0	0	1	0	0	0	0	0	0	0	0
"Nicaragua"	93		1988	12	12	"none"					1										0	1	0	0	0	0	0	0	0	0	0
"Nicaragua"	93		1990	11	1	"Financial Post. Nov 1, 1990"					1										0	0	0	0	0	0	0	1	0	0	0
"Costa Rica"	94		1950	8	13	"New York Times. Aug 13, 1950"														1	0	0	0	1	0	0	0	0	0	0	0
"Costa Rica"	94		1955	1	11	"New York Times. Jan 12, 1955"					1										0	0	1	0	0	0	0	0	0	0	0
"Costa Rica"	94		1955	1	27	"New York Times. various"														1	0	0	1	0	0	0	0	0	0	0	0
"Panama"	95		1951	-9	-9	"New York Times. May 11, 1951"			2						2						1	0	0	0	0	0	0	0	0	0	0
"Panama"	95		1951	5	-9	"New York Times. May 11, 1951"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Panama"	95		1951	5	7	"New York Times. May 8, 1951"					1										0	0	0	0	0	0	0	1	0	0	0
"Panama"	95	2	1951	5	9	"New York Times. May 11, 1951"			2				2	2	2		2	2		2	0	0	0	0	0	0	0	0	0	0	0
"Panama"	95		1955	-9	-9	"New York Times. various"					1										0	0	0	0	0	0	0	1	0	0	0
"Panama"	95		1955	1	2	"New York Times. Jan 2, 1955"														1	0	0	0	0	0	0	0	0	1	0	0
"Panama"	95		1959	4	-9	"New York Times. Apr 8, 1959. p. 2"								1							0	0	1	0	0	0	0	0	0	0	0
"Panama"	95		1962	9	-9	"New York Times. Sep 2, 1962"											1				0	0	0	0	0	0	1	0	0	0	0
"Panama"	95		1968	-9	-9	"New York Times. Oct 12, 1968"			2	2		2			2	2					1	0	0	0	0	0	0	0	0	0	0
"Panama"	95		1968	3	25	"New York Times. Mar 26, 1968"														2	0	0	0	0	0	0	0	1	0	0	0
"Panama"	95		1968	5	24	"none"					2										0	1	0	0	0	0	0	0	0	0	0
"Panama"	95		1968	10	-9	"New York Times. Oct 12, 1968"								2							1	0	0	0	0	0	0	0	0	0	0
"Panama"	95		1968	10	11	"New York Times. Oct 12, 1968"											2				1	0	0	0	0	0	0	0	0	0	0
"Panama"	95	2	1968	10	12	"New York Times. Oct 12, 1968"		2	2	2	2	2		2	2	2	2			2	0	0	0	0	0	0	0	0	0	0	0
"Panama"	95		1969	-9	-9	"New York Times. Dec 16, 1969"			1			1			1						1	0	0	0	0	0	0	0	0	0	0
"Panama"	95		1969	12	-9	"New York Times. Dec 16, 1969"								1							1	0	0	0	0	0	0	0	0	0	0
"Panama"	95	1	1969	12	14	"New York Times. Dec 16, 1969"		1	1		1	1		1	1		1				0	0	0	0	0	0	0	0	0	0	0
"Panama"	95		1969	12	16	"New York Times. Dec 16, 1969"					1									1	1	0	0	0	0	0	0	0	0	0	0
"Panama"	95		1982	7	30	"New York Times. Aug 1, 1982"					2										0	0	0	0	1	0	0	0	0	0	0
"Panama"	95		1988	-9	-9	"New York Times. Mar 17, 1988"			1												1	0	0	0	0	0	0	0	0	0	0
"Panama"	95	1	1988	3	16	"New York Times. Mar 17, 1988"		1	1		1										0	0	0	0	0	0	0	0	0	0	0
"Panama"	95		1989	-9	-9	"New York Times. Oct 4, 1989"			1												1	0	0	0	0	0	0	0	0	0	0
"Panama"	95	1	1989	10	3	"New York Times. Oct 4, 1989"		1	1		1										0	0	0	0	0	0	0	0	0	0	0
"Panama"	95		1989	12	20	"New York Times. Dec 20, 1989. p. A1"					2										0	0	0	0	0	0	0	0	0	1	0
"Panama"	95		1990	-9	-9	"New York Times. Dec 6, 1990"			1												1	0	0	0	0	0	0	0	0	0	0
"Panama"	95		1990	12	5	"New York Times. Dec 6, 1990"			1		1										0	0	1	0	0	0	0	0	0	0	0
"Colombia"	100		1953	-9	-9	"New York Times. Jun 14, 1953"			2	2						2					1	0	0	0	0	0	0	0	0	0	0
"Colombia"	100		1953	6	-9	"New York Times. Jun 14, 1953"							2								1	0	0	0	0	0	0	0	0	0	0
"Colombia"	100	2	1953	6	13	"New York Times. Jun 14, 1953"			2	2	2		2			2	2			2	0	0	0	0	0	0	0	0	0	0	0
"Colombia"	100		1953	6	14	"New York Times. Jun 14, 1953"														2	1	0	0	0	0	0	0	0	0	0	0
"Colombia"	100		1957	-9	-9	"New York Times. May 11, 1957"			2	2											1	0	0	0	0	0	0	0	0	0	0
"Colombia"	100		1957	5	-9	"New York Times. May 11, 1957"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Colombia"	100	2	1957	5	10	"New York Times. May 11, 1957"			2	2	2		2	2			2			2	0	0	0	0	0	0	0	0	0	0	0
"Colombia"	100		1957	5	11	"New York Times. May 11, 1957"														2	1	0	0	0	0	0	0	0	0	0	0
"Colombia"	100		1957	11	19	"New York Times. Nov 19, 1957"														1	0	0	0	1	0	0	0	0	0	0	0
"Colombia"	100	1	1958	5	2	"New York Times. May 3, 1958"											1			1	0	0	0	0	0	0	0	0	0	0	0
"Colombia"	100		1958	5	3	"New York Times. May 3, 1958"														1	1	0	0	0	0	0	0	0	0	0	0
"Colombia"	100		1958	12	2	"New York Times. Dec 4, 1958"														1	0	0	0	1	0	0	0	0	0	0	0
"Colombia"	100		1961	10	10	"New York Times. Oct 12, 1961"					1										1	0	0	0	0	0	0	0	0	0	0
"Colombia"	100	1	1961	10	11	"New York Times. Oct 12, 1961"					1						1				0	0	0	0	0	0	0	0	0	0	0
"Colombia"	100		1961	10	12	"New York Times. Oct 12, 1961"														1	1	0	0	0	0	0	0	0	0	0	0
"Colombia"	100		1965	5	-9	"New York Times. various"								2							0	0	0	0	0	0	1	0	0	0	0
"Colombia"	100		1968	11	30	"New York Times. Nov 30, 1968"														2	0	0	0	0	0	0	0	1	0	0	0
"Colombia"	100		1981	3	1	"BBC Summary of World Broadcasts, March 3, 1981"					1										0	0	0	0	0	0	1	0	0	0	0
"Colombia"	100		1981	7	20	"none"					1										0	1	0	0	0	0	0	0	0	0	0
"Colombia"	100		1983	4	4	"none"					1										0	1	0	0	0	0	0	0	0	0	0
"Colombia"	100		1983	7	24	"Oil & Gas Journal, July 25, 1983, EXPLORATION; Pg. 94"					1										0	0	0	0	0	0	1	0	0	0	0
"Colombia"	100		1985	11	7	"New York Times. Nov 7, 1985. p. A1"					1										0	0	1	0	0	0	0	0	0	0	0
"Colombia"	100		1987	3	15	"New York Times. Mar 18, 1987. p. A10"					1										0	0	0	0	0	0	1	0	0	0	0
"Colombia"	100		1988	2	2	"New York Times. Feb 4, 1988. p. A10"					1										0	0	1	0	0	0	0	0	0	0	0
"Colombia"	100		1994	9	13	"none"					1										0	1	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1950	-9	-9	"New York Times. Nov 14, 1950"									1						1	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1950	11	11	"New York Times. Nov 14, 1950"									1			1		1	0	0	0	0	0	0	0	0	1	0	0
"Venezuela"	101		1951	10	13	"New York Times. Oct 13, 1951"														1	0	0	1	0	0	0	0	0	0	0	0
"Venezuela"	101		1951	10	23	"New York Times. Oct 23, 1951"														1	0	0	1	0	0	0	0	0	0	0	0
"Venezuela"	101		1952	-9	-9	"unclear"			2												0	0	0	0	0	0	0	0	0	0	1
"Venezuela"	101	1	1952	9	29	"New York Times. Sep 30, 1952. p. 12"											1			1	0	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1952	9	30	"New York Times. Sep 30, 1952. p. 12"														1	1	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1952	11	30	"New York Times. Nov 30, 1952. p. 36"											2				0	0	0	0	1	0	0	0	0	0	0
"Venezuela"	101		1952	12	-9	"New York Times. Dec 3, 1952"							2							2	0	0	0	0	0	0	0	1	0	0	0
"Venezuela"	101		1952	12	3	"New York Times. Dec 3, 1952"														2	1	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1957	-9	-9	"none"										2					0	1	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1958	-9	-9	"unclear"			2	2		2			2						0	0	0	0	0	0	0	0	0	0	1
"Venezuela"	101		1958	1	-9	"unclear"							2	2							0	0	0	0	0	0	0	0	0	0	1
"Venezuela"	101	1	1958	1	1	"New York Times. Jan 2, 1958"											1			1	0	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1958	1	2	"New York Times. Jan 2, 1958"														1	1	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1958	1	22	"New York Times. Jan 23, 1958"											2				1	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1958	1	23	"New York Times. Jan 23, 1958"					2						2			2	0	0	1	0	0	0	0	0	0	0	0
"Venezuela"	101		1958	7	21	"New York Times. Jul 24, 1958"											1				1	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101	1	1958	7	22	"New York Times. Jul 24, 1958"					1						1				0	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1958	7	25	"New York Times. Jul 25, 1958"														1	1	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1958	7	25	"New York Times. Jul 25, 1958"														1	0	0	0	0	0	1	0	0	0	0	0
"Venezuela"	101	1	1958	9	7	"New York Times. Sep 8, 1958"					1						1			1	0	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1958	9	8	"New York Times. Sep 8, 1958"														1	1	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1958	9	8	"New York Times. Sep 8, 1958"														1	1	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1960	-9	-9	"unclear"			1						1						0	0	0	0	0	0	0	0	0	0	1
"Venezuela"	101		1960	1	20	"New York Times. Jan 21, 1960"														1	1	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1960	1	21	"New York Times. Jan 21, 1960"					1									1	0	0	0	1	0	0	0	0	0	0	0
"Venezuela"	101		1960	4	19	"New York Times. Apr 22, 1960"											1				0	0	1	0	0	0	0	0	0	0	0
"Venezuela"	101		1960	4	22	"New York Times. Apr 22, 1960"														1	0	0	1	0	0	0	0	0	0	0	0
"Venezuela"	101		1960	6	24	"New York Times. Jun 26, 1960"												1		1	0	0	0	0	0	0	0	0	1	0	0
"Venezuela"	101	1	1960	9	12	"New York Times. Sep 13, 1960"											1				0	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1960	12	5	"New York Times. Dec 5, 1960"														1	0	0	0	0	0	0	1	0	0	0	0
"Venezuela"	101		1960	12	21	"New York Times. Dec 22, 1960"											1				0	0	0	0	0	1	0	0	0	0	0
"Venezuela"	101		1961	-9	-9	"unclear"						1			1						0	0	0	0	0	0	0	0	0	0	1
"Venezuela"	101		1961	2	-9	"New York Times. Feb 21, 1961"								1							1	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101	1	1961	2	20	"New York Times. Feb 21, 1961"								1			1			1	0	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1961	6	1	"New York Times. Jun 1, 1961"														1	0	0	0	1	0	0	0	0	0	0	0
"Venezuela"	101	1	1961	6	26	"New York Times. Jun 27, 1961"					1						1				0	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1962	-9	-9	"unclear"			1						1						0	0	0	0	0	0	0	0	0	0	1
"Venezuela"	101		1962	-9	-9	"unclear"			1						1						0	0	0	0	0	0	0	0	0	0	1
"Venezuela"	101		1962	5	-9	"New York Times. May 5, 1962"								1							1	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101	1	1962	5	4	"New York Times. May 5, 1962"								1			1	1		1	0	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1962	6	-9	"unclear"								1							0	0	0	0	0	0	0	0	0	0	1
"Venezuela"	101	1	1962	6	2	"New York Times. Jun 3, 1962"											1	1			0	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1962	6	3	"New York Times. Jun 3, 1962"												1		1	1	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1962	6	20	"none"					1										0	1	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1962	7	20	"none"					1										0	1	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1966	-9	-9	"New York Times. Oct 31, 1966"			1												1	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1966	10	-9	"New York Times. Oct 31, 1966"								1							1	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101	1	1966	10	30	"New York Times. Oct 31, 1966"			1		1			1			1			1	0	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1966	10	31	"New York Times. Oct 31, 1966"														1	1	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1992	-9	-9	"unclear"			1												0	0	0	0	0	0	0	0	0	0	1
"Venezuela"	101		1992	-9	-9	"unclear"			1												0	0	0	0	0	0	0	0	0	0	1
"Venezuela"	101		1992	2	3	"New York Times. Feb 4, 1992"		1													1	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101	1	1992	2	4	"New York Times. Feb 4, 1992"		1			1										0	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101	1	1992	11	27	"New York Times. Nov 28, 1992"		1			1										0	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101		1992	11	28	"New York Times. Nov 28, 1992"					1										1	0	0	0	0	0	0	0	0	0	0
"Venezuela"	101	1	2002	4	12	"New York Times. Apr 12, 2002"		1													0	0	0	0	0	0	0	0	0	0	0
"Suriname"	115		1980	-9	-9	"New York Times. Feb 26, 1980"				2					2	2					1	0	0	0	0	0	0	0	0	0	0
"Suriname"	115	2	1980	2	25	"New York Times. Feb 26, 1980"				2					2	2				2	0	0	0	0	0	0	0	0	0	0	0
"Suriname"	115	2	1980	8	15	"New York Times. Aug 15,19, 1980"														2	0	0	0	0	0	0	0	0	0	0	0
"Suriname"	115		1981	-9	-9	"New York Times. Mar 17, 1981"									1						0	0	0	1	0	0	0	0	0	0	0
"Suriname"	115		1981	3	15	"The Globe and Mail (Canada). Mar 17, 1981"														1	0	0	0	1	0	0	0	0	0	0	0
"Suriname"	115		1982	-9	-9	"New York Times. Feb 6, 1982"									2						0	0	0	0	1	0	0	0	0	0	0
"Suriname"	115		1982	3	11	"New York Times. Mar 13, 1982"														1	0	0	1	0	0	0	0	0	0	0	0
"Suriname"	115		1982	12	7	"The Globe and Mail (Canada). Dec 10, 1982"														1	0	0	1	0	0	0	0	0	0	0	0
"Ecuador"	130		1950	6	30	"New York Times. Jun 30, 1950"														1	0	0	0	1	0	0	0	0	0	0	0
"Ecuador"	130		1950	7	15	"New York Times. Jul 16, 1950"											1				0	0	1	0	0	0	0	0	0	0	0
"Ecuador"	130	1	1952	3	3	"New York Times. Mar 4, 1952"											1				0	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1952	5	28	"New York Times. May 29, 30, 1952"														1	0	0	0	1	0	0	0	0	0	0	0
"Ecuador"	130		1952	12	12	"New York Times. Dec 12, 13, 1952"														1	0	0	0	1	0	0	0	0	0	0	0
"Ecuador"	130	1	1954	12	23	"New York Times. Dec 24, 1954"											1			1	0	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1954	12	24	"New York Times. Dec 24, 1954"														1	1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1956	6	2	"New York Times. Jun 2, 1956"														1	0	0	0	1	0	0	0	0	0	0	0
"Ecuador"	130	1	1956	8	7	"New York Times. Aug 8, 1956"					1						1				0	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1956	8	8	"New York Times. Aug 8, 1956"					1									1	1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1961	-9	-9	"New York Times. various"			2	2		2			2	2					1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1961	10	17	"New York Times. OCt 17, 1961"														1	0	0	0	1	0	0	0	0	0	0	0
"Ecuador"	130		1961	11	-9	"New York Times. various"								2							1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1961	11	3	"New York Times. various"												2			1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1961	11	5	"New York Times. various"														1	0	0	0	0	0	0	1	0	0	0	0
"Ecuador"	130		1961	11	7	"New York Times. various"					2										1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130	2	1961	11	8	"New York Times. various"		2	2	2	2	2		2	2	2		2		2	0	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1962	3	29	"New York Times. Mar 29, 1962"														1	0	0	0	1	0	0	0	0	0	0	0
"Ecuador"	130		1963	-9	-9	"New York Times. Jul 12, 1963"			2	2		2			2	2					1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1963	7	-9	"New York Times. Jul 12, 1963"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130	2	1963	7	11	"New York Times. Jul 12, 1963"		2	2	2	2	2	2	2	2	2	2	2		2	0	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1963	7	12	"New York Times. Jul 12, 1963"														2	1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1965	4	25	"none"														1	0	1	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1966	-9	-9	"New York Times. Mar 30, 1966"				2		2			2						1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1966	3	-9	"New York Times. Mar 30, 1966"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130	2	1966	3	29	"New York Times. Mar 30, 1966"				2	2	2	2	2	2		2			2	0	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1966	3	30	"New York Times. Mar 30, 1966"														2	1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1970	6	-9	"New York Times. Jun 23, 1970"								2							1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1970	6	22	"New York Times. Jun 23, 1970"					2			2						2	0	0	0	0	0	0	0	1	0	0	0
"Ecuador"	130		1970	6	23	"New York Times. Jun 23, 1970"														2	1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1971	3	-9	"New York Times. Apr 1, 1971"								1							0	0	0	0	0	1	0	0	0	0	0
"Ecuador"	130		1971	4	1	"New York Times. Apr 1, 2, 1971"														1	0	0	0	0	0	1	0	0	0	0	0
"Ecuador"	130		1972	-9	-9	"New York Times (1857-Current file). Feb 16, 1972"			2	2		2			2	2					1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1972	2	-9	"New York Times (1857-Current file). Feb 16, 1972"								2							1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130	2	1972	2	15	"New York Times (1857-Current file). Feb 16, 1972"		2	2	2	2	2		2	2	2				2	0	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1972	2	16	"New York Times (1857-Current file). Feb 16, 1972"														2	1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1975	-9	-9	"New York Times. Sep 2, 1975. p. 65"			1						1						1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130	1	1975	9	1	"New York Times. Sep 2, 1975. p. 65"		1	1		1				1					1	0	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1976	-9	-9	"New York Times. Jan 12, 1976. p. 4"			2	2						2					1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130	2	1976	1	11	"New York Times. Jan 12, 1976. p. 4"		2	2	2	2					2				2	0	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1985	6	5	"none"					1										0	1	0	0	0	0	0	0	0	0	0
"Ecuador"	130	1	1986	3	8	"New York Times. various"					1										0	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1986	3	14	"New York Times. various"					1										0	1	0	0	0	0	0	0	0	0	0
"Ecuador"	130		1987	1	16	"New York Times. Jan 17, 1987"					1										0	0	0	0	0	1	0	0	0	0	0
"Ecuador"	130		2000	-9	-9	"New York Times. various"			2												1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130		2000	1	18	"New York Times. various"					2										1	0	0	0	0	0	0	0	0	0	0
"Ecuador"	130	2	2000	1	21	"New York Times. various"		2	2		2										0	0	0	0	0	0	0	0	0	0	0
"Peru"	135		1950	6	14	"New York Times. Jun 15, 1950"											1				1	0	0	0	0	0	0	0	0	0	0
"Peru"	135		1950	6	15	"New York Times. Jun 15, 1950"					1						1				0	0	1	0	0	0	0	0	0	0	0
"Peru"	135		1951	6	15	"None"														1	0	1	0	0	0	0	0	0	0	0	0
"Peru"	135	1	1954	8	10	"New York Times. Aug 11, 1954"											1			1	0	0	0	0	0	0	0	0	0	0	0
"Peru"	135		1954	8	11	"New York Times. Aug 11, 1954"														1	1	0	0	0	0	0	0	0	0	0	0
"Peru"	135		1956	-9	-9	"New York Times. Feb 17, 1956"			1						1						1	0	0	0	0	0	0	0	0	0	0
"Peru"	135	1	1956	2	16	"New York Times. Feb 17, 1956"			1		1				1		1	1		1	0	0	0	0	0	0	0	0	0	0	0
"Peru"	135		1962	-9	-9	"unclear"			2	2		2			2						0	0	0	0	0	0	0	0	0	0	1
"Peru"	135		1962	6	-9	"none"							2								0	1	0	0	0	0	0	0	0	0	0
"Peru"	135	2	1962	7	18	"New York Times. Jul 19, 1962"		2			2						2	2		2	0	0	0	0	0	0	0	0	0	0	0
"Peru"	135		1962	7	19	"New York Times. Jul 19, 1962"														2	1	0	0	0	0	0	0	0	0	0	0
"Peru"	135		1963	-9	-9	"New York Times (1857-Current file). Mar 4, 1963"			2			2			2						1	0	0	0	0	0	0	0	0	0	0
"Peru"	135		1963	3	-9	"New York Times (1857-Current file). Mar 4, 1963"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Peru"	135	2	1963	3	3	"New York Times (1857-Current file). Mar 4, 1963"		2	2		2	2	2	2	2		2	2		2	0	0	0	0	0	0	0	0	0	0	0
"Peru"	135		1963	3	4	"New York Times (1857-Current file). Mar 4, 1963"														2	1	0	0	0	0	0	0	0	0	0	0
"Peru"	135		1968	-9	-9	"New York Times. Oct 4, 1968"			2	2		2			2						1	0	0	0	0	0	0	0	0	0	0
"Peru"	135		1968	10	-9	"New York Times. Oct 4, 1968"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Peru"	135	2	1968	10	3	"New York Times. Oct 4, 1968"		2	2	2	2	2	2	2	2		2			2	0	0	0	0	0	0	0	0	0	0	0
"Peru"	135		1968	10	4	"New York Times. Oct 4, 1968"														2	1	0	0	0	0	0	0	0	0	0	0
"Peru"	135		1975	-9	-9	"New York Times. Aug 30, 1975. p. 47"			2	2					2						1	0	0	0	0	0	0	0	0	0	0
"Peru"	135	2	1975	8	29	"New York Times. Aug 30, 1975. p. 47"		2	2	2	2				2					2	0	0	0	0	0	0	0	0	0	0	0
"Peru"	135		1976	-9	-9	"New York Times. various"			1												0	0	0	0	0	0	1	0	0	0	0
"Peru"	135		1976	7	11	"New York Times. Jul 11, 1976"														1	0	0	0	1	0	0	0	0	0	0	0
"Peru"	135		1992	-9	-9	"unclear"				2											0	0	0	0	0	0	0	0	0	0	1
"Peru"	135		1992	4	5	"New York Times. Apr 6, 1992. p. A8"		2													0	0	0	0	0	0	0	1	0	0	0
"Peru"	135		1992	8	5	"BBC, August 5, 1992"					2										0	0	0	1	0	0	0	0	0	0	0
"Peru"	135	1	1992	11	13	"New York Times. Nov 14, 1992. p. 3"		1			1										0	0	0	0	0	0	0	0	0	0	0
"Peru"	135	1	2000	10	30	"New York Times. Oct 30, 2000"					1										0	0	0	0	0	0	0	0	0	0	0
"Brazil"	140		1954	8	-9	"New York Times. Aug 24, 1954"							2								1	0	0	0	0	0	0	0	0	0	0
"Brazil"	140		1954	8	22	"New York Times. Aug 24, 1954"							2				2				0	0	0	0	1	0	0	0	0	0	0
"Brazil"	140		1954	8	25	"New York Times. Aug 25, 1954"														2	0	0	0	1	0	0	0	0	0	0	0
"Brazil"	140		1955	-9	-9	"New York Times. Nov 12, 1955"			2						2						1	0	0	0	0	0	0	0	0	0	0
"Brazil"	140		1955	11	-9	"New York Times. Nov 12, 1955"							2	2							1	0	0	0	0	0	0	0	0	0	0
"Brazil"	140	2	1955	11	11	"New York Times. Nov 12, 1955"			2		2		2	2	2		2	2		2	0	0	0	0	0	0	0	0	0	0	0
"Brazil"	140		1955	11	12	"New York Times. Nov 12, 1955"														2	1	0	0	0	0	0	0	0	0	0	0
"Brazil"	140		1955	11	21	"New York Times. Nov 23, 1955"											2				0	0	0	0	1	0	0	0	0	0	0
"Brazil"	140		1956	2	11	"none"					1						1				0	1	0	0	0	0	0	0	0	0	0
"Brazil"	140	1	1959	12	3	"New York Times. December 5, 1959. Pg. 12."											1				0	0	0	0	0	0	0	0	0	0	0
"Brazil"	140		1961	-9	-9	"New York Times. Aug 26, 1961"			2			2			2						0	0	0	0	1	0	0	0	0	0	0
